,Origin,Dest,Origin_lat,Origin_long,Dest_lat,Dest_long,Distance
4077,PHX,COS,33.434278,-112.011583,38.805805,-104.700778,887.374037397
4078,PHX,CVG,33.434278,-112.011583,39.048836,-84.667822,2520.77379745
4079,PHX,DCA,33.434278,-112.011583,38.852083,-77.037722,3178.67884167
4080,PHX,DEN,33.434278,-112.011583,39.861656,-104.673178,968.804261385
4081,PHX,DFW,33.434278,-112.011583,32.896828,-97.037997,1394.26464185
4082,PHX,DRO,33.434278,-112.011583,37.151516,-107.75377,565.884118646
4083,PHX,DSM,33.434278,-112.011583,41.533972,-93.663083,1847.70367121
4084,PHX,DTW,33.434278,-112.011583,42.212444,-83.353389,2684.79170831
4085,PHX,ELP,33.434278,-112.011583,31.80725,-106.377583,557.884087713
4086,PHX,EUG,33.434278,-112.011583,44.124583,-123.211972,1532.28433151
4087,PHX,EWR,33.434278,-112.011583,40.6925,-74.168667,3426.41082405
4088,PHX,FAT,33.434278,-112.011583,36.776194,-119.71814,793.32667483
4089,PHX,FLG,33.434278,-112.011583,35.140318,-111.6692392,192.35249178
4090,PHX,FLL,33.434278,-112.011583,26.072583,-80.15275,3169.86135228
4091,PHX,GEG,33.434278,-112.011583,47.619861,-117.533833,1644.37880687
4092,PHX,GJT,33.434278,-112.011583,39.122413,-108.526735,705.492887346
4093,PHX,HNL,33.434278,-112.011583,21.318681,-157.922428,4689.96942946
4094,PHX,HOU,33.434278,-112.011583,29.645419,-95.278889,1639.16880047
4095,PHX,IAD,33.434278,-112.011583,38.944533,-77.455811,3142.5232973
4096,PHX,IAH,33.434278,-112.011583,29.984433,-95.341442,1621.43095268
4097,PHX,ICT,33.434278,-112.011583,37.649944,-97.433056,1398.44529834
4098,PHX,IND,33.434278,-112.011583,39.717331,-86.294383,2391.58248942
4099,PHX,JFK,33.434278,-112.011583,40.639751,-73.778925,3459.16816841
4100,PHX,KOA,33.434278,-112.011583,19.738767,-156.045631,4598.37581635
4101,PHX,LAS,33.434278,-112.011583,36.080056,-115.15225,411.018413108
4102,PHX,LAX,33.434278,-112.011583,33.942536,-118.408075,594.593679439
4103,PHX,LGB,33.434278,-112.011583,33.817722,-118.151611,570.186971909
4104,PHX,LIH,33.434278,-112.011583,21.975983,-159.338958,4788.69862271
4105,PHX,LIT,33.434278,-112.011583,34.729444,-92.224306,1825.63160403
4106,PHX,MCI,33.434278,-112.011583,39.297606,-94.713905,1677.42091031
4107,PHX,MCO,33.434278,-112.011583,28.429394,-81.308994,2970.58187084
4108,PHX,MDW,33.434278,-112.011583,41.785972,-87.752417,2320.34519823
4109,PHX,MEM,33.434278,-112.011583,35.042417,-89.976667,2029.94838328
4110,PHX,MFR,33.434278,-112.011583,42.374228,-122.8735,1375.26033315
4111,PHX,MHT,33.434278,-112.011583,42.932556,-71.435667,3662.35695144
4112,PHX,MIA,33.434278,-112.011583,25.79325,-80.290556,3169.22643506
4113,PHX,MKE,33.434278,-112.011583,42.947222,-87.896583,2347.23256567
4114,PHX,MRY,33.434278,-112.011583,36.587,-121.842944,961.265148522
4115,PHX,MSP,33.434278,-112.011583,44.881956,-93.221767,2052.32534392
4116,PHX,MSY,33.434278,-112.011583,29.993389,-90.258028,2089.58568376
4117,PHX,OAK,33.434278,-112.011583,37.721278,-122.220722,1038.56002954
4118,PHX,OGG,33.434278,-112.011583,20.89865,-156.430458,4573.33038192
4119,PHX,OKC,33.434278,-112.011583,35.393089,-97.600733,1338.94441104
4120,PHX,OMA,33.434278,-112.011583,41.303167,-95.894069,1668.03175949
4121,PHX,ONT,33.434278,-112.011583,34.056,-117.601194,521.516227723
4122,PHX,ORD,33.434278,-112.011583,41.978603,-87.904842,2314.11695453
4123,PHX,PDX,33.434278,-112.011583,45.588722,-122.5975,1625.5960139
4124,PHX,PHL,33.434278,-112.011583,39.871944,-75.241139,3333.83218115
4125,PHX,PIT,33.434278,-112.011583,40.491467,-80.232872,2913.87880014
4126,PHX,PSP,33.434278,-112.011583,33.829667,-116.506694,418.580300355
4127,PHX,PVD,33.434278,-112.011583,41.732581,-71.420383,3658.82280081
4128,PHX,RDU,33.434278,-112.011583,35.877639,-78.787472,3037.40601544
4129,PHX,RNO,33.434278,-112.011583,39.499108,-119.768108,966.967765647
4130,PHX,SAN,33.434278,-112.011583,32.733556,-117.189667,488.777109639
4131,PHX,SAT,33.434278,-112.011583,29.533694,-98.469778,1354.52841323
4132,PHX,SBA,33.434278,-112.011583,34.426211,-119.840372,730.695320756
4133,PHX,SBP,33.434278,-112.011583,35.2368,-120.642,817.340416559
4134,PHX,SDF,33.434278,-112.011583,38.1740858,-85.7364989,2419.46530616
4135,PHX,SEA,33.434278,-112.011583,47.449,-122.309306,1782.41440144
4136,PHX,SFO,33.434278,-112.011583,37.618972,-122.374889,1046.39192617
4137,PHX,SJC,33.434278,-112.011583,37.3626,-121.929022,999.000690654
4138,PHX,SLC,33.434278,-112.011583,40.788389,-111.977772,818.002017473
4139,PHX,SMF,33.434278,-112.011583,38.695417,-121.590778,1040.34918508
4140,PHX,SNA,33.434278,-112.011583,33.675667,-117.868222,543.465969021
4141,PHX,STL,33.434278,-112.011583,38.748697,-90.370028,2027.41728102
4142,PHX,TEX,33.434278,-112.011583,37.953759,-107.90848,624.411823752
4143,PHX,TPA,33.434278,-112.011583,27.975472,-82.53325,2873.60832457
4144,PHX,TUL,33.434278,-112.011583,36.198389,-95.888111,1502.22267094
4145,PHX,TUS,33.434278,-112.011583,32.116083,-110.941028,177.542257715
4146,PHX,YUM,33.434278,-112.011583,32.656578,-114.60598,256.886353286
4147,PIA,ATL,40.664203,-89.693258,33.636719,-84.428067,909.997206964
4148,PIA,DEN,40.664203,-89.693258,39.861656,-104.673178,1273.0483317
4149,PIA,DFW,40.664203,-89.693258,32.896828,-97.037997,1082.87118202
4150,PIA,DTW,40.664203,-89.693258,42.212444,-83.353389,555.831787436
4151,PIA,MSP,40.664203,-89.693258,44.881956,-93.221767,550.405197023
4152,PIA,ORD,40.664203,-89.693258,41.978603,-87.904842,209.021067762
4153,PIH,SLC,42.9098,-112.596,40.788389,-111.977772,241.457927327
4154,PIR,JAX,44.3827,-100.286,30.494056,-81.687861,2244.78112561
4155,PIR,MSP,44.3827,-100.286,44.881956,-93.221767,561.735313349
4156,PIT,ATL,40.491467,-80.232872,33.636719,-84.428067,848.23915376
4157,PIT,BOS,40.491467,-80.232872,42.364347,-71.005181,796.813900146
4158,PIT,BWI,40.491467,-80.232872,39.175361,-76.668333,337.791631902
4159,PIT,CAE,40.491467,-80.232872,33.938833,-81.119528,733.055318105
4160,PIT,CLT,40.491467,-80.232872,35.214,-80.943139,590.310359107
4161,PIT,CMH,40.491467,-80.232872,39.997972,-82.891889,232.319977941
4162,PIT,COS,40.491467,-80.232872,38.805805,-104.700778,2097.14426604
4163,PIT,CVG,40.491467,-80.232872,39.048836,-84.667822,411.650830841
4164,PIT,DCA,40.491467,-80.232872,38.852083,-77.037722,328.723010382
4165,PIT,DEN,40.491467,-80.232872,39.861656,-104.673178,2071.62410941
4166,PIT,DFW,40.491467,-80.232872,32.896828,-97.037997,1716.2456592
4167,PIT,DSM,40.491467,-80.232872,41.533972,-93.663083,1131.98741714
4168,PIT,DTW,40.491467,-80.232872,42.212444,-83.353389,323.27407785
4169,PIT,EWR,40.491467,-80.232872,40.6925,-74.168667,512.591322092
4170,PIT,FLL,40.491467,-80.232872,26.072583,-80.15275,1603.8271568
4171,PIT,GRR,40.491467,-80.232872,42.880833,-85.522806,513.384517973
4172,PIT,IAD,40.491467,-80.232872,38.944533,-77.455811,293.334050503
4173,PIT,IAH,40.491467,-80.232872,29.984433,-95.341442,1798.05030078
4174,PIT,JFK,40.491467,-80.232872,40.639751,-73.778925,545.466430519
4175,PIT,LAS,40.491467,-80.232872,36.080056,-115.15225,3067.54813805
4176,PIT,LAX,40.491467,-80.232872,33.942536,-118.408075,3431.12277547
4177,PIT,LGA,40.491467,-80.232872,40.777245,-73.872608,537.692806686
4178,PIT,MCI,40.491467,-80.232872,39.297606,-94.713905,1241.48436815
4179,PIT,MCO,40.491467,-80.232872,28.429394,-81.308994,1345.25497168
4180,PIT,MDW,40.491467,-80.232872,41.785972,-87.752417,645.920325164
4181,PIT,MEM,40.491467,-80.232872,35.042417,-89.976667,1048.41078795
4182,PIT,MIA,40.491467,-80.232872,25.79325,-80.290556,1634.88894198
4183,PIT,MKE,40.491467,-80.232872,42.947222,-87.896583,692.078065504
4184,PIT,MSN,40.491467,-80.232872,43.139858,-89.337514,809.672125601
4185,PIT,MSP,40.491467,-80.232872,44.881956,-93.221767,1167.10803518
4186,PIT,MYR,40.491467,-80.232872,33.67975,-78.928333,766.429364992
4187,PIT,ORD,40.491467,-80.232872,41.978603,-87.904842,662.447244103
4188,PIT,PBI,40.491467,-80.232872,26.683161,-80.095589,1535.94765539
4189,PIT,PHL,40.491467,-80.232872,39.871944,-75.241139,429.695657541
4190,PIT,PHX,40.491467,-80.232872,33.434278,-112.011583,2913.87880014
4191,PIT,PVD,40.491467,-80.232872,41.732581,-71.420383,750.95178382
4192,PIT,PWM,40.491467,-80.232872,43.646161,-70.309281,890.616539769
4193,PIT,RSW,40.491467,-80.232872,26.536167,-81.755167,1558.57876464
4194,PIT,SAN,40.491467,-80.232872,32.733556,-117.189667,3383.84484992
4195,PIT,SEA,40.491467,-80.232872,47.449,-122.309306,3411.9182989
4196,PIT,SFO,40.491467,-80.232872,37.618972,-122.374889,3619.40332044
4197,PIT,SJU,40.491467,-80.232872,18.439417,-66.001833,2804.8434489
4198,PIT,SLC,40.491467,-80.232872,40.788389,-111.977772,2664.79151867
4199,PIT,TPA,40.491467,-80.232872,27.975472,-82.53325,1407.98045935
4200,PIT,TYS,40.491467,-80.232872,35.810972,-83.994028,615.695091679
4201,PLN,DCA,45.5709,-84.7967,38.852083,-77.037722,982.446629186
4202,PLN,DTW,45.5709,-84.7967,42.212444,-83.353389,391.046647008
4203,PMD,LAX,34.629391,-118.08456,33.942536,-118.408075,81.9800007481
4204,PMD,SFO,34.629391,-118.08456,37.618972,-122.374889,508.967127229
4205,PNS,ATL,30.473425,-87.186611,33.636719,-84.428067,437.477289985
4206,PNS,CLT,30.473425,-87.186611,35.214,-80.943139,786.078452861
4207,PNS,DFW,30.473425,-87.186611,32.896828,-97.037997,970.173221173
4208,PNS,IAH,30.473425,-87.186611,29.984433,-95.341442,785.431847625
4209,PNS,JAX,30.473425,-87.186611,30.494056,-81.687861,527.03494593
4210,PNS,MCN,30.473425,-87.186611,32.69285,-83.649211,416.235630716
4211,PNS,MCO,30.473425,-87.186611,28.429394,-81.308994,612.892634363
4212,PNS,MEM,30.473425,-87.186611,35.042417,-89.976667,571.229087749
4213,PNS,ORD,30.473425,-87.186611,41.978603,-87.904842,1281.32646185
4214,PSC,DEN,46.2647,-119.119,39.861656,-104.673178,1369.94819823
4215,PSC,GJT,46.2647,-119.119,39.122413,-108.526735,1173.26793635
4216,PSC,MTJ,46.2647,-119.119,38.509794,-107.894242,1260.41661844
4217,PSC,OGD,46.2647,-119.119,41.19611,-112.012077,801.958592641
4218,PSC,PIH,46.2647,-119.119,42.9098,-112.596,637.037190722
4219,PSC,SLC,46.2647,-119.119,40.788389,-111.977772,837.607820626
4220,PSC,TWF,46.2647,-119.119,42.481803,-114.487733,558.932908404
4221,PSE,EWR,18.008306,-66.563028,40.6925,-74.168667,2626.00873177
4222,PSE,FLL,18.008306,-66.563028,26.072583,-80.15275,1661.79565085
4223,PSE,JFK,18.008306,-66.563028,40.639751,-73.778925,2610.32547644
4224,PSE,MCO,18.008306,-66.563028,28.429394,-81.308994,1898.41446492
4225,PSG,JNU,56.801667,-132.945278,58.354972,-134.576278,198.257473439
4226,PSG,WRG,56.801667,-132.945278,56.4843,-132.37,49.8400209498
4227,PSP,ATL,33.829667,-116.506694,33.636719,-84.428067,2955.22223917
4228,PSP,COS,33.829667,-116.506694,38.805805,-104.700778,1192.74977527
4229,PSP,DEN,33.829667,-116.506694,39.861656,-104.673178,1247.18773763
4230,PSP,DFW,33.829667,-116.506694,32.896828,-97.037997,1808.90777964
4231,PSP,GJT,33.829667,-116.506694,39.122413,-108.526735,924.524588778
4232,PSP,IAH,33.829667,-116.506694,29.984433,-95.341442,2039.82749017
4233,PSP,LAS,33.829667,-116.506694,36.080056,-115.15225,279.099994485
4234,PSP,LAX,33.829667,-116.506694,33.942536,-118.408075,176.013876934
4235,PSP,MSP,33.829667,-116.506694,44.881956,-93.221767,2337.05344705
4236,PSP,OGD,33.829667,-116.506694,41.19611,-112.012077,909.940455174
4237,PSP,ONT,33.829667,-116.506694,34.056,-117.601194,104.085537854
4238,PSP,ORD,33.829667,-116.506694,41.978603,-87.904842,2653.83328863
4239,PSP,PDX,33.829667,-116.506694,45.588722,-122.5975,1406.89251504
4240,PSP,PHX,33.829667,-116.506694,33.434278,-112.011583,418.580300355
4241,PSP,PIH,33.829667,-116.506694,42.9098,-112.596,1065.66899464
4242,PSP,SEA,33.829667,-116.506694,47.449,-122.309306,1590.90925996
4243,PSP,SFO,33.829667,-116.506694,37.618972,-122.374889,676.829142402
4244,PSP,SLC,33.829667,-116.506694,40.788389,-111.977772,871.245831565
4245,PVD,ATL,41.732581,-71.420383,33.636719,-84.428067,1453.87488216
4246,PVD,BNA,41.732581,-71.420383,36.124472,-86.678194,1457.38053337
4247,PVD,BOS,41.732581,-71.420383,42.364347,-71.005181,78.1927585254
4248,PVD,BWI,41.732581,-71.420383,39.175361,-76.668333,527.290130761
4249,PVD,CLE,41.732581,-71.420383,41.411689,-81.849794,868.068197549
4250,PVD,CLT,41.732581,-71.420383,35.214,-80.943139,1100.2808975
4251,PVD,CVG,41.732581,-71.420383,39.048836,-84.667822,1159.97900696
4252,PVD,DCA,41.732581,-71.420383,38.852083,-77.037722,574.070504645
4253,PVD,DTW,41.732581,-71.420383,42.212444,-83.353389,987.441072622
4254,PVD,EWR,41.732581,-71.420383,40.6925,-74.168667,257.404905651
4255,PVD,FLL,41.732581,-71.420383,26.072583,-80.15275,1916.77210438
4256,PVD,IAD,41.732581,-71.420383,38.944533,-77.455811,598.117591449
4257,PVD,JFK,41.732581,-71.420383,40.639751,-73.778925,231.836533366
4258,PVD,LAS,41.732581,-71.420383,36.080056,-115.15225,3795.66032029
4259,PVD,MCO,41.732581,-71.420383,28.429394,-81.308994,1729.16270815
4260,PVD,MDW,41.732581,-71.420383,41.785972,-87.752417,1353.0686327
4261,PVD,MSP,41.732581,-71.420383,44.881956,-93.221767,1793.30011474
4262,PVD,ORD,41.732581,-71.420383,41.978603,-87.904842,1363.85638745
4263,PVD,PHL,41.732581,-71.420383,39.871944,-75.241139,382.460160676
4264,PVD,PHX,41.732581,-71.420383,33.434278,-112.011583,3658.82280081
4265,PVD,TPA,41.732581,-71.420383,27.975472,-82.53325,1832.25825137
4266,PWM,ATL,43.646161,-70.309281,33.636719,-84.428067,1652.26001653
4267,PWM,BGR,43.646161,-70.309281,44.807444,-68.828139,174.984412935
4268,PWM,BWI,43.646161,-70.309281,39.175361,-76.668333,726.703465903
4269,PWM,CLE,43.646161,-70.309281,41.411689,-81.849794,977.160502948
4270,PWM,CLT,43.646161,-70.309281,35.214,-80.943139,1307.20820923
4271,PWM,CVG,43.646161,-70.309281,39.048836,-84.667822,1301.21396152
4272,PWM,DTW,43.646161,-70.309281,42.212444,-83.353389,1073.08594799
4273,PWM,EWR,43.646161,-70.309281,40.6925,-74.168667,457.24191852
4274,PWM,IAD,43.646161,-70.309281,38.944533,-77.455811,793.28718364
4275,PWM,JFK,43.646161,-70.309281,40.639751,-73.778925,440.038134154
4276,PWM,LGA,43.646161,-70.309281,40.777245,-73.872608,433.513972679
4277,PWM,MCO,43.646161,-70.309281,28.429394,-81.308994,1956.4200525
4278,PWM,MSP,43.646161,-70.309281,44.881956,-93.221767,1824.17877974
4279,PWM,ORD,43.646161,-70.309281,41.978603,-87.904842,1444.88871466
4280,RAP,COS,44.045278,-103.057222,38.805805,-104.700778,598.652380625
4281,RAP,DEN,44.045278,-103.057222,39.861656,-104.673178,484.133473541
4282,RAP,GRB,44.045278,-103.057222,44.485072,-88.129589,1188.39211222
4283,RAP,MSP,44.045278,-103.057222,44.881956,-93.221767,785.812148662
4284,RAP,ORD,44.045278,-103.057222,41.978603,-87.904842,1251.75190948
4285,RAP,PIH,44.045278,-103.057222,42.9098,-112.596,779.734700802
4286,RAP,SLC,44.045278,-103.057222,40.788389,-111.977772,816.592273586
4287,RAP,TWF,44.045278,-103.057222,42.481803,-114.487733,941.232472696
4288,RDD,FAT,40.509,-122.293389,36.776194,-119.71814,471.58285595
4289,RDD,SFO,40.509,-122.293389,37.618972,-122.374889,321.534333586
4290,RDD,SJC,40.509,-122.293389,37.3626,-121.929022,351.389492846
4291,RDM,DEN,44.254066,-121.149964,39.861656,-104.673178,1442.71158391
4292,RDM,PDX,44.254066,-121.149964,45.588722,-122.5975,187.171899322
4293,RDM,SFO,44.254066,-121.149964,37.618972,-122.374889,745.137081768
4294,RDM,SJC,44.254066,-121.149964,37.3626,-121.929022,769.326614716
4295,RDM,SLC,44.254066,-121.149964,40.788389,-111.977772,844.298681325
4296,RDM,SMF,44.254066,-121.149964,38.695417,-121.590778,619.375177383
4297,RDU,ATL,35.877639,-78.787472,33.636719,-84.428067,572.428146214
4298,RDU,AUS,35.877639,-78.787472,30.194528,-97.669889,1866.97217676
4299,RDU,BDL,35.877639,-78.787472,41.938889,-72.683222,856.043288083
4300,RDU,BHM,35.877639,-78.787472,33.562942,-86.75355,772.170391375
4301,RDU,BNA,35.877639,-78.787472,36.124472,-86.678194,710.386743173
4302,RDU,BOS,35.877639,-78.787472,42.364347,-71.005181,984.818243472
4303,RDU,BWI,35.877639,-78.787472,39.175361,-76.668333,411.658670117
4304,RDU,CHS,35.877639,-78.787472,32.898647,-80.040528,350.737139837
4305,RDU,CLE,35.877639,-78.787472,41.411689,-81.849794,670.456606521
4306,RDU,CLT,35.877639,-78.787472,35.214,-80.943139,208.584375473
4307,RDU,CMH,35.877639,-78.787472,39.997972,-82.891889,582.671215741
4308,RDU,CVG,35.877639,-78.787472,39.048836,-84.667822,627.434102692
4309,RDU,DCA,35.877639,-78.787472,38.852083,-77.037722,365.200830816
4310,RDU,DEN,35.877639,-78.787472,39.861656,-104.673178,2307.20793384
4311,RDU,DFW,35.877639,-78.787472,32.896828,-97.037997,1705.05550144
4312,RDU,DTW,35.877639,-78.787472,42.212444,-83.353389,807.194428543
4313,RDU,EWR,35.877639,-78.787472,40.6925,-74.168667,670.172601657
4314,RDU,GRB,35.877639,-78.787472,44.485072,-88.129589,1242.00743123
4315,RDU,GRR,35.877639,-78.787472,42.880833,-85.522806,969.89794226
4316,RDU,IAD,35.877639,-78.787472,38.944533,-77.455811,360.8355845
4317,RDU,IAH,35.877639,-78.787472,29.984433,-95.341442,1675.8239182
4318,RDU,IND,35.877639,-78.787472,39.717331,-86.294383,785.521395127
4319,RDU,JAX,35.877639,-78.787472,30.494056,-81.687861,656.770842528
4320,RDU,JFK,35.877639,-78.787472,40.639751,-73.778925,686.708234063
4321,RDU,LAS,35.877639,-78.787472,36.080056,-115.15225,3253.8640319
4322,RDU,LAX,35.877639,-78.787472,33.942536,-118.408075,3595.66757357
4323,RDU,LGA,35.877639,-78.787472,40.777245,-73.872608,693.224289756
4324,RDU,MCI,35.877639,-78.787472,39.297606,-94.713905,1452.20907623
4325,RDU,MCO,35.877639,-78.787472,28.429394,-81.308994,861.721930912
4326,RDU,MDW,35.877639,-78.787472,41.785972,-87.752417,1016.47649438
4327,RDU,MEM,35.877639,-78.787472,35.042417,-89.976667,1017.41385243
4328,RDU,MIA,35.877639,-78.787472,25.79325,-80.290556,1130.78485883
4329,RDU,MKE,35.877639,-78.787472,42.947222,-87.896583,1108.26029213
4330,RDU,MSN,35.877639,-78.787472,43.139858,-89.337514,1211.57765537
4331,RDU,MSP,35.877639,-78.787472,44.881956,-93.221767,1576.64532252
4332,RDU,MSY,35.877639,-78.787472,29.993389,-90.258028,1253.63676168
4333,RDU,ORD,35.877639,-78.787472,41.978603,-87.904842,1039.54262128
4334,RDU,PHL,35.877639,-78.787472,39.871944,-75.241139,542.417927697
4335,RDU,PHX,35.877639,-78.787472,33.434278,-112.011583,3037.40601544
4336,RDU,SAT,35.877639,-78.787472,29.533694,-98.469778,1968.22779258
4337,RDU,SDF,35.877639,-78.787472,38.1740858,-85.7364989,667.633634271
4338,RDU,SLC,35.877639,-78.787472,40.788389,-111.977772,2928.8208942
4339,RDU,STL,35.877639,-78.787472,38.748697,-90.370028,1072.36656742
4340,RDU,TPA,35.877639,-78.787472,27.975472,-82.53325,947.188881848
4341,RDU,XNA,35.877639,-78.787472,36.2818694,-94.3068111,1394.35420143
4342,RFD,COS,42.1953611,-89.0972222,38.805805,-104.700778,1370.28030837
4343,RFD,DEN,42.1953611,-89.0972222,39.861656,-104.673178,1330.5070809
4344,RFD,GJT,42.1953611,-89.0972222,39.122413,-108.526735,1670.79454027
4345,RHI,MSP,45.6312,-89.4675,44.881956,-93.221767,305.504565226
4346,RIC,ATL,37.505167,-77.319667,33.636719,-84.428067,773.419638394
4347,RIC,BOS,37.505167,-77.319667,42.364347,-71.005181,762.56320034
4348,RIC,BUF,37.505167,-77.319667,42.940525,-78.732167,616.332774741
4349,RIC,BWI,37.505167,-77.319667,39.175361,-76.668333,194.269824248
4350,RIC,CLE,37.505167,-77.319667,41.411689,-81.849794,583.0554848
4351,RIC,CLT,37.505167,-77.319667,35.214,-80.943139,412.606396572
4352,RIC,CVG,37.505167,-77.319667,39.048836,-84.667822,663.987654376
4353,RIC,DCA,37.505167,-77.319667,38.852083,-77.037722,151.831680395
4354,RIC,DFW,37.505167,-77.319667,32.896828,-97.037997,1860.0476246
4355,RIC,DTW,37.505167,-77.319667,42.212444,-83.353389,734.159934525
4356,RIC,EWR,37.505167,-77.319667,40.6925,-74.168667,446.774291641
4357,RIC,FLL,37.505167,-77.319667,26.072583,-80.15275,1299.34883549
4358,RIC,IAH,37.505167,-77.319667,29.984433,-95.341442,1860.55057537
4359,RIC,JFK,37.505167,-77.319667,40.639751,-73.778925,463.646220095
4360,RIC,LGA,37.505167,-77.319667,40.777245,-73.872608,469.904986965
4361,RIC,MCO,37.505167,-77.319667,28.429394,-81.308994,1075.64179466
4362,RIC,MEM,37.505167,-77.319667,35.042417,-89.976667,1166.57472085
4363,RIC,MIA,37.505167,-77.319667,25.79325,-80.290556,1332.51728453
4364,RIC,MSP,37.505167,-77.319667,44.881956,-93.221767,1559.41237542
4365,RIC,ORD,37.505167,-77.319667,41.978603,-87.904842,1031.97633844
4366,RIC,PHL,37.505167,-77.319667,39.871944,-75.241139,319.146813994
4367,RIC,RDU,37.505167,-77.319667,35.877639,-78.787472,223.399199397
4368,RNO,ATL,39.499108,-119.768108,33.636719,-84.428067,3202.31011379
4369,RNO,BOI,39.499108,-119.768108,43.564361,-116.222861,539.880029568
4370,RNO,DEN,39.499108,-119.768108,39.861656,-104.673178,1291.28794858
4371,RNO,DFW,39.499108,-119.768108,32.896828,-97.037997,2161.18977475
4372,RNO,GEG,39.499108,-119.768108,47.619861,-117.533833,920.93736651
4373,RNO,IAH,39.499108,-119.768108,29.984433,-95.341442,2460.03110806
4374,RNO,LAS,39.499108,-119.768108,36.080056,-115.15225,555.951991982
4375,RNO,LAX,39.499108,-119.768108,33.942536,-118.408075,629.814342458
4376,RNO,LGB,39.499108,-119.768108,33.817722,-118.151611,648.156449725
4377,RNO,MDW,39.499108,-119.768108,41.785972,-87.752417,2698.396608
4378,RNO,OAK,39.499108,-119.768108,37.721278,-122.220722,290.745480504
4379,RNO,ONT,39.499108,-119.768108,34.056,-117.601194,635.40982085
4380,RNO,ORD,39.499108,-119.768108,41.978603,-87.904842,2683.92056435
4381,RNO,PDX,39.499108,-119.768108,45.588722,-122.5975,715.805549243
4382,RNO,PHX,39.499108,-119.768108,33.434278,-112.011583,966.967765647
4383,RNO,SAN,39.499108,-119.768108,32.733556,-117.189667,787.283286136
4384,RNO,SEA,39.499108,-119.768108,47.449,-122.309306,907.604585689
4385,RNO,SFO,39.499108,-119.768108,37.618972,-122.374889,308.423384506
4386,RNO,SJC,39.499108,-119.768108,37.3626,-121.929022,303.171188584
4387,RNO,SLC,39.499108,-119.768108,40.788389,-111.977772,677.487176994
4388,RNO,SNA,39.499108,-119.768108,33.675667,-117.868222,669.546820608
4389,RNO,TUS,39.499108,-119.768108,32.116083,-110.941028,1142.68620849
4390,ROA,ATL,37.325472,-79.975417,33.636719,-84.428067,575.17554025
4391,ROA,CVG,37.325472,-79.975417,39.048836,-84.667822,452.734597695
4392,ROA,DTW,37.325472,-79.975417,42.212444,-83.353389,615.398218229
4393,ROA,IAD,37.325472,-79.975417,38.944533,-77.455811,284.625980482
4394,ROA,ORD,37.325472,-79.975417,41.978603,-87.904842,853.193813169
4395,ROC,ATL,43.118866,-77.672389,33.636719,-84.428067,1207.04348769
4396,ROC,BOS,43.118866,-77.672389,42.364347,-71.005181,550.916074176
4397,ROC,BWI,43.118866,-77.672389,39.175361,-76.668333,446.614232988
4398,ROC,CLE,43.118866,-77.672389,41.411689,-81.849794,392.738846194
4399,ROC,CLT,43.118866,-77.672389,35.214,-80.943139,923.18252239
4400,ROC,CVG,43.118866,-77.672389,39.048836,-84.667822,740.445366201
4401,ROC,DFW,43.118866,-77.672389,32.896828,-97.037997,2034.98479256
4402,ROC,DTW,43.118866,-77.672389,42.212444,-83.353389,475.357115346
4403,ROC,EWR,43.118866,-77.672389,40.6925,-74.168667,396.118184921
4404,ROC,FLL,43.118866,-77.672389,26.072583,-80.15275,1909.36436263
4405,ROC,IAD,43.118866,-77.672389,38.944533,-77.455811,464.665323256
4406,ROC,JFK,43.118866,-77.672389,40.639751,-73.778925,424.187682155
4407,ROC,LAS,43.118866,-77.672389,36.080056,-115.15225,3277.05215353
4408,ROC,MCO,43.118866,-77.672389,28.429394,-81.308994,1666.08217365
4409,ROC,MSP,43.118866,-77.672389,44.881956,-93.221767,1257.47968153
4410,ROC,ORD,43.118866,-77.672389,41.978603,-87.904842,847.466179007
4411,ROC,PHL,43.118866,-77.672389,39.871944,-75.241139,414.02987588
4412,ROC,SYR,43.118866,-77.672389,43.111187,-76.106311,127.160121591
4413,ROC,TPA,43.118866,-77.672389,27.975472,-82.53325,1740.06121857
4414,ROW,DFW,33.301556,-104.530556,32.896828,-97.037997,699.45630126
4415,RST,DTW,43.908283,-92.500014,42.212444,-83.353389,766.438878438
4416,RST,MSP,43.908283,-92.500014,44.881956,-93.221767,122.553643062
4417,RST,ORD,43.908283,-92.500014,41.978603,-87.904842,431.251552546
4418,RSW,ATL,26.536167,-81.755167,33.636719,-84.428067,830.528646904
4419,RSW,BDL,26.536167,-81.755167,41.938889,-72.683222,1902.78450528
4420,RSW,BOS,26.536167,-81.755167,42.364347,-71.005181,2013.92990718
4421,RSW,BTV,26.536167,-81.755167,44.471861,-73.153278,2138.61286523
4422,RSW,BWI,26.536167,-81.755167,39.175361,-76.668333,1483.31666494
4423,RSW,CAK,26.536167,-81.755167,40.9160833,-81.4421944,1599.73449377
4424,RSW,CLE,26.536167,-81.755167,41.411689,-81.849794,1654.62454759
4425,RSW,CLT,26.536167,-81.755167,35.214,-80.943139,968.329657181
4426,RSW,CMH,26.536167,-81.755167,39.997972,-82.891889,1501.04224965
4427,RSW,CVG,26.536167,-81.755167,39.048836,-84.667822,1417.94244561
4428,RSW,DCA,26.536167,-81.755167,38.852083,-77.037722,1438.71557727
4429,RSW,DEN,26.536167,-81.755167,39.861656,-104.673178,2584.85288461
4430,RSW,DFW,26.536167,-81.755167,32.896828,-97.037997,1634.78852531
