STATION,STATION_NAME,DATE,PRCP,SNWD,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT01,WT02,WT08,WT03,WT10
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070618,0,-9999,217,150,32,200,190,63,76,1521,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070619,0,-9999,233,150,26,200,220,63,72,1439,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070620,0,-9999,250,161,22,220,210,54,67,1032,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070621,0,-9999,244,161,30,200,200,67,81,1250,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070622,0,-9999,233,144,32,200,200,72,81,1514,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070623,0,-9999,222,167,34,210,200,89,103,1243,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070624,0,-9999,222,161,28,200,220,63,76,1545,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070625,0,-9999,233,161,28,200,200,67,76,1328,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070626,0,-9999,228,167,28,200,200,72,81,1506,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070627,0,-9999,244,167,29,200,240,72,81,1353,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070628,0,-9999,244,167,33,200,200,67,81,1440,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070629,0,-9999,250,167,30,200,190,67,81,1223,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070630,0,-9999,256,172,27,200,200,63,81,1241,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070701,0,-9999,267,172,29,190,190,67,81,1336,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070702,0,-9999,283,183,22,200,200,67,81,1116,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070703,0,-9999,272,183,29,200,200,67,81,1326,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070704,0,-9999,250,183,29,200,210,67,81,1517,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070705,0,-9999,250,183,29,210,200,72,81,1206,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070706,0,-9999,256,194,28,200,180,72,89,1327,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070707,0,-9999,256,194,28,200,200,63,76,1645,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070708,0,-9999,239,183,37,200,200,81,98,1344,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070709,0,-9999,244,178,29,220,120,63,81,828,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070710,0,-9999,239,189,28,190,200,72,89,1149,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070711,0,-9999,244,183,22,220,220,58,72,1701,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070712,0,-9999,261,172,22,220,240,63,72,1516,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070713,0,-9999,289,178,24,220,250,58,67,1401,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070714,0,-9999,250,189,40,200,210,76,89,1433,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070715,0,-9999,233,178,38,210,210,72,89,1545,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070716,0,-9999,233,183,33,210,220,63,89,1430,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070717,0,-9999,239,189,30,200,200,67,81,1201,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070718,0,-9999,261,183,26,220,220,58,72,1130,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070719,0,-9999,239,178,33,210,210,76,94,1458,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070720,0,-9999,233,172,34,220,210,76,94,1315,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070721,0,-9999,233,178,27,200,210,67,81,1447,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070722,0,-9999,250,183,28,200,200,63,81,1222,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070723,0,-9999,283,194,28,200,190,67,76,1659,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070724,0,-9999,250,189,34,210,200,72,81,1553,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070725,0,-9999,278,194,26,210,210,63,76,1610,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070726,0,-9999,294,200,26,200,220,54,67,1152,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070727,0,-9999,300,206,26,200,210,58,76,1422,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070728,0,-9999,256,139,34,210,210,76,94,1352,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070729,0,-9999,250,194,31,200,220,63,81,1528,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070730,0,-9999,244,189,33,190,180,63,76,1515,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070731,0,-9999,244,194,30,200,200,63,76,1514,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070801,0,-9999,256,194,25,200,210,63,81,1220,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070802,0,-9999,267,200,22,220,210,58,67,1434,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070803,0,-9999,272,200,26,200,210,58,72,1715,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070804,0,-9999,250,200,34,190,200,67,81,1401,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070805,0,-9999,250,200,27,200,220,63,76,1612,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070806,0,-9999,256,194,26,200,250,58,67,1442,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070807,0,-9999,239,194,29,190,200,63,89,1214,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070808,0,-9999,250,178,22,220,230,58,72,1215,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070809,0,-9999,256,183,22,200,220,63,72,1514,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070810,0,-9999,250,189,26,200,200,63,81,1106,1,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070811,0,-9999,256,189,26,200,220,58,72,1353,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070812,0,-9999,267,183,24,210,220,54,63,1710,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070813,0,-9999,294,183,23,220,220,58,72,1519,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070814,0,-9999,317,200,24,200,210,63,72,1813,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070815,0,-9999,300,206,-9999,210,220,58,67,1550,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070816,0,-9999,294,200,20,210,200,63,72,1648,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070817,0,-9999,267,211,26,210,220,72,98,1324,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070818,0,-9999,283,206,23,220,210,54,76,1549,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070819,0,-9999,300,200,23,210,230,58,76,1418,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070820,0,-9999,311,189,20,220,230,58,72,1519,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070821,0,-9999,294,194,21,210,290,58,72,1449,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070822,0,-9999,244,194,33,210,210,67,89,1333,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070823,0,-9999,244,200,28,190,210,63,76,1538,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070824,0,-9999,250,194,20,220,200,58,72,1419,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070825,0,-9999,267,194,16,260,350,45,76,743,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070826,0,-9999,283,194,17,230,220,72,98,1345,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070827,0,-9999,278,194,13,220,200,45,67,1348,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070828,0,-9999,294,194,20,220,240,54,72,1413,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070829,0,-9999,300,189,19,200,210,63,67,2103,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070830,0,-9999,289,206,25,220,220,76,98,1454,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070831,0,-9999,333,200,22,210,200,63,72,1317,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070901,0,-9999,311,222,21,200,190,63,76,1744,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070902,0,-9999,344,222,17,210,200,63,72,1705,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070903,0,-9999,372,233,20,210,220,54,63,1848,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070904,0,-9999,294,211,24,210,220,67,89,1221,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070905,0,-9999,261,189,40,220,210,81,103,1512,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070906,0,-9999,244,189,31,210,210,72,94,1536,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070907,0,-9999,244,172,17,220,240,58,76,1253,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070908,0,-9999,244,178,15,230,230,54,72,1437,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070909,0,-9999,244,178,17,230,210,54,72,1341,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070910,0,-9999,272,161,16,230,230,45,67,1245,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070911,0,-9999,289,167,17,220,220,45,58,1503,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070912,0,-9999,283,167,17,220,210,45,63,1224,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070913,0,-9999,256,167,26,220,220,45,63,1621,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070914,0,-9999,244,161,18,230,210,54,112,1510,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070915,0,-9999,256,150,17,190,220,58,67,1404,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070916,0,-9999,228,150,22,230,210,58,72,1533,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070917,0,-9999,233,172,30,220,210,67,98,1207,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070918,0,-9999,233,161,25,210,200,58,81,1224,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070919,0,-9999,217,172,33,210,210,67,98,1230,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070920,0,-9999,217,156,24,210,200,63,94,1530,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070921,97,-9999,239,133,22,200,200,94,130,1558,1,-9999,-9999,1,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070922,58,-9999,217,161,32,210,200,76,98,1323,1,-9999,1,-9999,1
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070923,0,-9999,217,150,14,220,210,58,81,1132,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070924,0,-9999,239,144,16,220,230,58,72,1324,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070925,0,-9999,239,156,19,210,180,58,94,1400,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070926,0,-9999,272,156,15,230,230,54,67,1152,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070927,0,-9999,250,167,17,270,330,81,130,158,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070928,0,-9999,206,172,16,200,190,45,67,1425,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070929,0,-9999,233,161,20,210,210,58,76,1358,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20070930,0,-9999,272,139,13,200,220,40,54,1535,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071001,0,-9999,261,161,15,210,250,45,67,1347,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071002,0,-9999,278,150,13,230,200,45,63,1423,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071003,3,-9999,272,144,16,220,200,58,72,1234,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071004,0,-9999,228,144,36,190,210,89,107,1255,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071005,0,-9999,194,139,34,250,250,76,116,1352,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071006,0,-9999,244,117,18,270,280,45,67,1453,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071007,0,-9999,317,133,23,60,60,103,134,900,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071008,0,-9999,294,122,15,230,260,54,67,1333,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071009,0,-9999,250,128,13,250,220,58,72,1402,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071010,0,-9999,222,128,17,270,250,54,67,1653,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071011,0,-9999,217,150,18,220,220,54,72,1317,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071012,8,-9999,211,144,21,220,210,63,81,1110,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071013,41,-9999,200,150,21,110,220,45,58,1352,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071014,3,-9999,211,128,14,220,220,54,72,1437,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071015,0,-9999,178,150,12,240,100,36,63,727,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071016,0,-9999,200,150,20,220,230,58,76,1337,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071017,0,-9999,206,144,16,200,200,67,81,1324,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071018,0,-9999,233,128,9,210,230,45,58,1348,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071019,0,-9999,289,139,16,200,230,45,67,1513,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071020,0,-9999,211,144,22,200,200,67,81,1007,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071021,0,-9999,289,133,67,50,40,139,183,2056,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071022,0,-9999,311,222,68,20,30,116,161,2001,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071023,0,-9999,372,194,24,80,70,81,116,454,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071024,0,-9999,333,189,-9999,200,220,36,45,1256,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071025,0,-9999,289,161,10,210,190,40,67,1333,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071026,0,-9999,217,139,16,210,220,67,76,1245,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071027,0,-9999,261,156,8,280,250,40,45,1529,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071028,0,-9999,278,156,9,230,220,40,54,1354,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071029,0,-9999,256,167,16,200,230,58,72,1553,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071030,0,-9999,200,139,16,200,200,58,72,1246,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071031,3,-9999,222,128,-9999,220,240,54,58,1529,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071101,0,-9999,189,156,-9999,220,200,54,63,1516,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071102,0,-9999,200,156,16,210,230,45,63,1429,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071103,0,-9999,222,144,13,200,220,45,58,1450,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071104,0,-9999,194,144,13,220,230,45,63,1116,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071105,0,-9999,189,133,7,220,220,40,54,1612,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071106,0,-9999,183,133,12,230,220,40,58,1537,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071107,0,-9999,183,117,10,220,210,54,63,1457,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071108,0,-9999,167,144,8,250,270,36,45,1604,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071109,0,-9999,189,139,9,240,220,40,63,1138,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071110,0,-9999,189,111,12,220,210,45,67,1427,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071111,3,-9999,189,117,20,200,190,54,67,1319,1,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071112,0,-9999,261,128,12,280,350,54,72,951,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071113,0,-9999,311,128,9,240,220,40,58,1350,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071114,0,-9999,289,139,10,210,210,40,54,1110,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071115,0,-9999,294,133,12,190,210,45,58,1500,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071116,0,-9999,200,139,16,210,210,63,72,1536,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071117,0,-9999,194,133,17,190,190,54,67,1411,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071118,0,-9999,183,133,7,210,250,31,40,1455,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071119,0,-9999,200,117,11,210,210,36,54,1620,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071120,0,-9999,178,117,20,200,210,58,72,1450,1,1,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071121,0,-9999,200,128,16,200,200,58,72,1445,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071122,0,-9999,183,117,14,210,200,58,72,1538,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071123,0,-9999,200,128,21,50,60,89,116,2041,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071124,0,-9999,272,78,22,50,60,103,134,1006,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071125,0,-9999,228,100,15,190,170,76,98,1242,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071126,0,-9999,228,106,8,270,270,36,54,1506,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071127,0,-9999,228,100,10,220,220,67,81,1645,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071128,0,-9999,261,106,7,90,90,36,58,1313,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071129,0,-9999,211,94,7,230,230,54,67,1027,-9999,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071130,297,-9999,172,122,15,240,240,45,63,2215,1,-9999,1,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071201,3,-9999,150,94,26,250,250,72,103,1242,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071202,0,-9999,167,67,12,240,10,40,67,1212,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093184,SANTA ANA JOHN WAYNE AIRPORT CA US,20071203,0,-9999,228,56,9,220,220,36,45,1438,-9999,-9999,-9999,-9999,-9999
