STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070308,10,67,-43,25,320,320,134,174,1654
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070309,0,83,-66,26,210,330,45,58,1410
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070310,63,44,-38,21,350,310,58,89,1655
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070311,5,89,-49,15,220,210,45,54,2322
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070312,0,117,-60,25,220,220,54,58,2107
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070313,0,144,-43,21,220,200,54,58,2119
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070314,0,139,-21,26,330,340,67,81,1612
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070315,0,106,-16,34,350,360,89,130,1533
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070316,0,117,-49,26,330,330,63,81,1455
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070317,0,167,-32,26,350,360,67,98,1535
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070318,0,161,-10,30,340,360,67,103,1704
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070319,0,167,-27,22,140,150,94,116,1831
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070320,0,139,17,26,250,230,76,107,1344
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070321,20,78,17,30,190,190,107,134,453
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070322,0,133,-5,21,320,330,63,76,1301
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070323,51,106,-10,16,140,140,58,81,1352
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070324,69,44,6,8,220,200,40,45,1921
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070325,3,111,-5,20,340,350,45,72,1642
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070326,0,156,-10,26,150,150,98,130,2239
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070327,10,161,33,59,180,200,125,174,1208
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070328,20,56,-43,34,180,130,89,130,41
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070329,20,11,-55,18,10,360,67,89,1339
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070330,0,33,-71,22,350,360,76,112,1425
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070331,3,67,-38,23,10,350,81,112,1149
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070401,-9999,133,-21,23,210,240,76,125,1358
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070402,0,156,17,33,200,200,98,148,1722
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070403,0,144,-27,33,360,340,89,134,1355
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070404,0,161,-10,28,10,320,98,134,1210
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070405,107,128,0,21,330,360,89,112,1345
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070406,0,144,-21,31,360,20,81,139,1408
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070407,3,122,-10,31,330,330,98,143,1455
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070408,20,83,17,18,350,350,67,112,1519
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070409,3,117,22,16,260,330,81,116,1556
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070410,23,44,-60,56,340,330,116,174,633
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070411,0,39,-77,29,350,360,72,98,857
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070412,0,61,-66,19,330,340,67,89,1618
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070413,0,94,-38,21,30,10,94,125,1359
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070414,0,133,-60,24,30,20,67,94,1226
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070415,0,178,-32,35,180,180,139,174,1814
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070416,99,144,-16,26,170,190,134,174,1049
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070417,5,106,0,15,310,310,58,72,1141
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070418,0,150,0,53,170,180,139,183,1705
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070419,0,100,-49,24,170,160,76,103,1411
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070420,0,161,-43,34,180,190,103,139,1312
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070421,20,106,0,27,320,350,89,116,1513
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070422,0,122,-10,16,170,180,107,116,1625
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070423,20,133,0,29,140,130,139,179,1356
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070424,25,44,0,21,320,360,58,94,1239
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070425,0,117,-5,16,20,20,54,72,1326
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070426,0,150,-5,29,320,330,107,143,1446
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070427,0,167,-16,30,10,320,76,116,1440
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070428,0,222,67,-9999,170,30,58,76,1336
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070429,0,222,33,32,130,130,98,125,1659
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070430,0,222,39,36,330,350,112,183,1419
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070501,0,206,33,33,180,180,125,148,1429
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070502,0,167,44,36,170,160,125,148,1317
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070503,3,194,0,34,170,170,143,206,1324
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070504,51,94,-10,18,180,170,94,125,1447
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070505,142,67,-10,20,10,10,72,89,1451
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070506,36,39,-21,15,20,30,58,63,1402
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070507,0,89,0,18,10,360,76,98,1444
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070508,0,167,-27,27,140,140,72,94,2049
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070509,0,178,0,35,10,10,125,179,1644
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070510,0,206,6,31,70,60,72,103,1751
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070511,0,233,39,30,160,180,76,103,1650
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070512,0,228,67,38,150,150,98,125,1814
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070513,20,217,56,36,180,340,89,125,1049
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070514,0,211,56,24,300,320,94,148,1612
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070515,0,200,17,26,30,340,67,98,1413
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070516,0,200,17,22,340,350,72,94,1329
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070517,0,189,56,26,40,50,89,116,1527
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070518,0,211,17,23,10,350,81,103,1436
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070519,0,217,28,28,150,140,94,130,2148
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070520,0,200,44,27,150,160,98,125,1537
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070521,0,183,28,28,210,210,107,161,1635
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070522,99,100,-16,20,150,150,112,143,1305
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070523,0,78,-16,21,320,280,72,107,1730
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070524,0,133,33,-9999,360,10,45,76,1415
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070525,0,172,-5,28,210,210,81,107,1117
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070526,0,189,11,23,260,270,94,143,1638
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070527,0,211,33,28,330,350,72,103,1244
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070528,0,222,61,33,240,280,76,107,1459
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070529,0,161,22,30,220,220,31,36,1444
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070530,3,156,6,29,360,360,67,94,1058
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070531,0,189,0,34,360,340,98,125,1627
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070601,0,189,17,32,340,330,81,116,1625
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070602,0,222,28,29,350,320,81,112,1515
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070603,0,206,28,18,30,340,98,139,1515
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070604,13,211,33,29,10,10,94,134,1206
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070605,0,239,39,28,230,230,94,148,1214
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070606,15,178,6,43,160,10,143,192,1418
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070607,3,78,-5,30,320,320,81,134,1204
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070608,0,206,-27,29,190,210,76,103,1132
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070609,0,239,17,30,210,200,103,174,1026
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070610,0,244,44,30,230,290,67,107,1305
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070611,3,244,78,30,250,240,103,139,1702
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070612,152,122,56,16,290,340,54,67,1258
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070613,0,206,22,21,330,360,63,94,1250
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070614,0,233,44,28,340,340,76,125,1424
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070615,0,267,72,31,330,260,67,107,1539
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070616,0,278,83,31,160,150,94,116,2220
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070617,0,261,111,32,330,320,112,148,2213
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070618,0,239,61,30,340,320,112,148,1346
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070619,0,272,50,31,320,270,67,94,1527
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070620,0,289,83,31,330,320,72,94,1324
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070621,0,272,89,34,190,330,130,165,1633
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070622,0,267,111,28,270,20,98,139,1347
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070623,0,283,61,22,320,330,72,98,1316
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070624,0,289,111,31,260,270,81,125,1304
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070625,0,283,89,32,330,330,67,94,1420
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070626,0,294,67,40,130,350,81,125,1556
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070627,0,283,117,41,130,350,98,134,1358
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070628,0,283,89,38,120,130,98,130,1921
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070629,0,283,89,27,330,20,67,94,1236
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070630,0,300,106,33,10,20,76,107,1250
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070701,0,300,72,30,10,250,67,103,1924
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070702,0,311,83,28,330,330,63,94,1540
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070703,0,311,72,26,340,330,63,130,1932
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070704,0,306,100,33,320,320,107,134,1611
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070705,0,272,100,36,350,350,94,134,1335
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070706,0,267,122,37,150,150,89,130,1807
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070707,0,289,94,26,320,340,98,139,1651
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070708,5,261,94,36,170,160,107,143,1645
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070709,0,278,72,26,290,250,94,170,1400
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070710,0,294,94,30,330,330,81,116,1817
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070711,5,283,78,25,290,330,94,148,1712
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070712,5,228,83,20,140,140,116,157,1410
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070713,13,272,78,20,330,350,72,112,2018
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070714,33,272,89,32,290,90,94,125,1805
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070715,3,289,78,26,210,200,76,125,1712
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070716,0,306,106,34,160,30,98,139,1408
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070717,3,289,89,18,180,170,103,165,1432
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070718,3,289,72,36,140,150,134,179,1628
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070719,25,278,89,30,300,360,76,143,1742
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070720,5,239,106,23,130,140,67,89,237
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070721,109,267,117,25,190,190,98,130,1707
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070722,33,294,89,21,110,110,81,107,1917
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070723,13,300,94,24,130,120,81,130,1824
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070724,5,272,106,27,180,130,98,116,1538
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070725,38,283,94,26,140,140,103,139,1415
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070726,0,267,89,27,160,160,76,103,1955
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070727,147,256,117,19,140,140,107,148,1439
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070728,23,217,100,13,160,30,58,76,1411
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070729,0,272,94,27,140,320,72,98,1705
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070730,0,278,106,30,150,340,72,98,1447
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070731,0,278,100,25,10,270,67,103,633
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070801,0,289,106,35,170,180,112,148,1509
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070802,0,267,139,35,210,190,31,40,2353
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070803,0,239,139,22,140,140,67,94,137
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070804,15,239,122,24,310,320,94,107,1333
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070805,56,250,106,15,150,140,103,139,1547
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070806,15,211,117,15,220,220,40,54,2047
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070807,8,206,106,21,340,330,58,76,1143
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070808,0,256,83,33,360,20,63,89,1436
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070809,0,283,89,31,360,360,67,98,1340
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070810,0,272,100,33,340,230,76,125,1234
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070811,0,283,94,30,150,290,89,134,1257
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070812,0,283,117,28,340,330,89,130,1320
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070813,0,294,111,29,120,90,94,134,1610
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070814,0,256,111,22,140,350,72,107,1527
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070815,18,261,89,26,130,130,76,103,1801
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070816,0,267,83,36,190,190,112,143,1714
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070817,5,244,94,24,330,320,98,134,1244
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070818,0,256,94,27,320,330,72,112,1405
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070819,0,267,94,29,260,320,89,112,1256
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070820,0,272,100,38,340,350,72,112,1336
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070821,0,289,78,32,320,320,63,81,1428
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070822,0,289,83,29,260,270,89,112,1442
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070823,0,261,67,25,330,330,81,116,1441
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070824,43,244,89,35,320,290,98,170,59
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070825,0,278,61,35,20,20,81,116,1201
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070826,0,283,94,30,130,140,103,130,1730
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070827,13,183,94,15,30,20,40,58,1420
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070828,5,256,100,24,160,160,103,125,1915
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070829,0,233,67,27,180,180,89,103,1423
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070830,0,272,72,29,140,320,76,103,1450
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070831,0,267,83,32,170,180,107,148,1612
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070901,0,267,89,30,330,330,76,98,1712
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070902,0,278,100,28,140,310,72,107,1404
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070903,0,272,106,36,140,120,98,125,1450
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070904,0,256,100,25,160,160,89,103,1504
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070905,10,239,106,32,180,170,130,161,1700
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070906,23,211,78,26,330,350,76,116,1503
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070907,0,239,44,30,360,360,76,107,1634
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070908,0,233,44,28,10,10,67,103,1218
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070909,0,244,72,32,190,200,94,125,1205
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070910,3,211,39,30,10,360,76,112,1215
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070911,0,228,6,30,10,360,76,125,1251
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070912,0,222,72,32,330,10,67,94,1545
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070913,0,250,44,28,250,250,89,139,1320
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070914,0,239,72,31,230,240,98,130,1920
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070915,5,239,106,38,250,310,98,134,1152
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070916,94,222,72,27,180,180,130,161,1121
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070917,135,156,44,32,340,10,94,139,548
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070918,0,178,6,26,240,240,72,103,1449
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070919,0,217,17,33,180,210,94,112,1616
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070920,0,228,33,23,280,330,89,161,1239
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070921,0,222,50,30,10,10,67,98,1143
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070922,0,233,33,25,180,170,165,237,1539
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070923,81,156,56,18,300,290,112,148,1106
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070924,30,122,11,26,360,250,81,112,1336
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070925,0,139,-27,22,330,330,63,76,1549
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070926,0,161,-21,28,330,330,63,81,1417
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070927,0,206,-5,26,330,330,58,76,1647
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070928,0,172,17,37,180,180,107,148,1450
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070929,18,161,0,39,350,330,134,201,1944
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20070930,0,150,-32,20,330,10,45,67,1157
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071001,36,189,-27,27,340,330,130,192,2349
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071002,43,139,0,22,340,330,103,148,2359
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071003,0,194,-21,22,330,360,58,81,1226
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071004,0,189,11,25,200,280,98,125,1025
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071005,3,200,56,48,180,190,134,183,323
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071006,10,161,-21,43,190,170,112,157,1011
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071007,0,72,-71,26,330,330,81,103,1532
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071008,0,161,-55,28,180,330,54,76,1427
GHCND:USW00093073,ASPEN PITKIN CO AIRPORT SARDY FIELD CO US,20071009,0,206,-16,26,220,320,54,67,1332
