STATION,STATION_NAME,DATE,MDPR,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,FMTM
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080228,-9999,0,-9999,-9999,133,-28,15,10,310,58,103,1439,1611
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080229,-9999,0,-9999,-9999,200,-6,13,60,110,58,89,1522,1003
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080301,-9999,0,-9999,-9999,233,72,7,300,310,54,72,1200,1229
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080302,-9999,0,-9999,-9999,250,56,17,100,110,63,76,1836,1809
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080303,-9999,0,-9999,-9999,272,89,33,140,130,103,130,1049,1121
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080304,-9999,175,-9999,-9999,250,167,55,160,230,94,130,1845,952
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080305,-9999,0,-9999,-9999,211,106,31,270,260,72,94,51,51
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080306,-9999,20,-9999,-9999,233,50,17,130,130,89,112,2319,2319
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080307,-9999,795,-9999,-9999,200,144,45,140,130,112,143,142,146
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080308,-9999,0,-9999,-9999,189,44,69,250,250,156,206,908,1039
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080309,-9999,0,-9999,-9999,172,0,17,40,30,63,72,1133,1133
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080310,-9999,0,-9999,-9999,217,28,13,60,60,45,80,1530,1525
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080311,-9999,0,-9999,-9999,233,117,16,20,240,63,76,1801,2110
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080312,-9999,0,-9999,-9999,228,94,24,360,30,54,72,959,1035
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080313,-9999,0,-9999,-9999,239,56,10,270,240,67,80,1820,1844
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080314,-9999,43,-9999,-9999,161,61,26,190,200,89,116,1502,1451
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080315,-9999,0,-9999,-9999,278,122,47,240,220,125,165,1927,1640
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080316,-9999,0,-9999,-9999,283,133,32,260,240,94,130,24,218
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080317,-9999,0,-9999,-9999,256,106,41,120,120,103,130,1118,1119
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080318,-9999,0,-9999,-9999,250,128,41,140,120,80,116,1112,1205
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080319,-9999,0,-9999,-9999,300,156,60,220,230,125,165,1616,1617
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080320,-9999,74,-9999,-9999,233,78,36,270,330,98,116,722,111
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080321,-9999,0,-9999,-9999,250,44,22,110,110,72,107,1215,1216
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080322,-9999,0,-9999,-9999,228,106,8,180,270,45,72,839,1537
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080323,-9999,0,-9999,-9999,267,106,25,50,70,80,112,1712,1726
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080324,-9999,0,-9999,-9999,183,67,44,320,330,94,116,1631,1632
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080325,-9999,0,-9999,-9999,183,6,27,50,200,72,112,1504,1007
GHCND:USW00012816,GAINESVILLE REGIONAL AIRPORT FL US,20080326,-9999,0,-9999,-9999,228,33,11,120,130,54,76,1321,1525
