STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080729,36,0,0,239,139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080730,0,0,0,244,139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080731,0,0,0,217,139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080801,0,0,0,267,111,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080802,0,0,0,239,111,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080803,0,0,0,283,117,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080804,41,0,0,250,161,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080805,0,0,0,250,139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080806,0,0,0,244,117,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080807,0,0,0,211,133,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080808,13,0,0,256,100,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080809,18,0,0,161,111,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080810,0,0,0,189,89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080811,0,0,0,222,67,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080812,0,0,0,250,89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080813,0,0,0,233,106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080814,0,0,0,217,83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080815,0,0,0,239,83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080816,0,0,0,272,117,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080817,0,0,0,300,161,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080818,0,0,0,233,106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080819,0,0,0,222,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080820,0,0,0,283,106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080821,0,0,0,267,139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080822,0,0,0,283,167,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080823,38,0,0,250,133,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080824,0,0,0,200,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080825,0,0,0,211,33,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080826,0,0,0,261,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080827,0,0,0,267,111,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080828,3,0,0,222,106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080829,0,0,0,228,94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080830,0,0,0,250,100,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080831,0,0,0,322,106,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080901,0,0,0,311,156,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080902,38,0,0,322,167,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080903,0,0,0,183,83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080904,8,0,0,144,89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080905,0,0,0,183,83,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080906,36,0,0,189,94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080907,15,0,0,200,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080908,20,0,0,144,44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080909,5,0,0,156,22,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080910,0,0,0,194,22,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080911,51,0,0,222,122,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080912,0,0,0,211,89,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080913,363,0,0,194,78,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080914,198,0,0,133,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080915,3,0,0,139,44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080916,0,0,0,228,44,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080917,0,0,0,183,67,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080918,0,0,0,189,61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080919,0,0,0,261,122,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080920,0,0,0,178,28,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080921,0,0,0,194,11,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080922,0,0,0,194,117,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080923,0,0,0,261,139,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080924,8,0,0,228,100,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080925,0,0,0,206,50,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080926,0,0,0,261,133,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080927,13,0,0,183,94,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080928,18,0,0,117,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080929,38,0,0,122,72,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20080930,124,0,0,106,61,-9999
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081001,48,0,0,83,44,56
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081002,51,0,0,89,22,33
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081003,5,0,0,89,0,11
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081004,0,0,0,100,-6,33
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081005,0,0,0,133,28,56
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081006,15,0,0,128,33,83
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081007,20,0,0,156,78,89
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081008,147,0,0,133,83,89
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081009,0,0,0,144,56,61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081010,0,0,0,111,44,61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081011,0,0,0,217,33,128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081012,0,0,0,217,117,150
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081013,18,0,0,250,111,111
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081014,3,0,0,128,44,83
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081015,0,0,0,144,61,67
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081016,0,0,0,100,-17,-17
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081017,0,0,0,89,-22,-22
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081018,0,0,0,111,-44,61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081019,0,0,0,122,61,94
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081020,30,0,0,94,22,28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081021,51,0,0,39,-28,-28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081022,0,0,0,89,-61,11
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081023,0,0,0,117,6,50
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081024,89,0,0,83,44,61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081025,3,0,0,83,44,44
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081026,99,0,0,72,11,28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081027,86,25,56,28,-17,0
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081028,0,51,0,33,-11,11
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081029,0,0,0,50,-17,-6
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081030,0,0,0,178,-11,117
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081031,0,0,0,117,22,22
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081101,0,0,0,78,-39,-6
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081102,5,0,0,67,-11,61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081103,0,0,0,161,17,106
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081104,0,0,0,194,106,139
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081105,0,0,0,167,106,128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081106,69,0,0,178,94,106
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081107,5,0,0,117,22,28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081108,71,0,41,28,-22,-22
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081109,23,51,84,-22,-50,-39
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081110,0,51,13,-17,-44,-28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081111,0,25,0,17,-39,-33
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081112,71,25,0,39,-33,39
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081113,23,0,0,44,33,44
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081114,10,0,3,44,0,0
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081115,58,0,18,0,-39,-39
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081116,3,0,10,-28,-61,-61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081117,130,25,226,-44,-72,-67
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081118,51,279,147,-50,-89,-61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081119,71,178,84,-22,-67,-39
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081120,173,305,373,-39,-94,-94
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081121,23,406,46,-89,-111,-106
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081122,0,330,10,-44,-117,-83
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081123,0,279,0,17,-94,-22
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081124,0,254,0,0,-33,0
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081125,0,229,0,0,-50,-44
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081126,0,203,0,-11,-72,-28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081127,15,203,20,-17,-39,-17
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081128,18,178,23,-11,-39,-28
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081129,0,203,0,-17,-78,-61
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081130,8,178,10,-17,-89,-44
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081201,99,229,112,-39,-72,-67
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081202,0,254,0,-56,-117,-56
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081203,0,229,15,-28,-100,-100
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081204,0,229,0,-78,-144,-144
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081205,0,229,3,-106,-167,-122
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081206,64,229,132,-67,-128,-128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081207,3,279,10,-106,-144,-128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081208,0,279,0,-94,-178,-94
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081209,43,279,117,-44,-128,-122
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081210,13,356,28,-89,-161,-94
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081211,5,356,23,-61,-139,-133
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081212,0,305,5,-111,-144,-133
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081213,18,305,20,-17,-133,-17
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081214,107,305,114,39,-22,11
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081215,13,305,20,33,-211,-211
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081216,10,279,10,-156,-256,-161
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081217,5,305,13,-117,-189,-161
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081218,3,305,8,-72,-206,-128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081219,94,457,394,-78,-133,-128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081220,3,584,28,-89,-233,-122
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081221,127,533,290,-83,-133,-133
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081222,0,533,3,-128,-233,-206
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081223,43,508,53,-83,-217,-83
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081224,30,508,71,-67,-94,-94
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081225,0,559,18,-78,-183,-89
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081226,53,559,94,0,-122,0
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081227,28,508,3,56,0,0
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081228,71,457,81,6,-67,-56
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081229,38,457,58,-33,-100,-100
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081230,5,457,18,-94,-128,-128
GHCND:USW00094850,MARQUETTE WEATHER SERVICE OFFICE AIRPORT MI US,20081231,5,483,10,-94,-217,-161
