STATION,STATION_NAME,DATE,PRCP,SNWD,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070530,0,-9999,306,200,22,190,190,72,94,1141
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070531,0,-9999,300,189,28,300,300,98,116,1825
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070601,0,-9999,283,194,17,210,230,58,76,1836
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070602,30,-9999,311,172,24,240,230,139,192,1542
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070603,246,-9999,206,178,15,210,60,58,76,1619
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070604,18,-9999,211,117,38,310,310,98,116,2010
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070605,0,-9999,183,78,47,330,330,76,98,1436
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070606,0,-9999,211,50,22,180,200,72,98,1426
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070607,0,-9999,317,167,77,190,200,148,183,1205
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070608,0,-9999,272,117,59,200,300,116,143,1508
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070609,0,-9999,250,83,11,300,190,45,72,1605
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070610,0,-9999,261,106,9,190,190,45,67,1303
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070611,0,-9999,294,128,10,360,80,40,63,1547
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070612,0,-9999,300,117,18,50,80,54,81,1426
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070613,0,-9999,317,150,20,10,30,45,94,556
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070614,0,-9999,328,172,14,10,60,54,72,1423
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070615,0,-9999,311,167,8,40,150,40,107,508
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070616,0,-9999,328,189,21,310,300,63,76,1631
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070617,0,-9999,322,200,11,330,260,40,103,1804
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070618,0,-9999,339,217,48,200,200,98,130,1743
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070619,63,-9999,261,161,47,210,210,98,148,332
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070620,0,-9999,278,133,32,310,340,81,125,1343
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070621,0,-9999,289,172,43,290,300,76,107,836
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070622,0,-9999,256,150,-9999,20,10,58,72,1646
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070623,0,-9999,250,128,19,180,170,67,89,1618
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070624,0,-9999,267,122,17,180,160,54,76,1237
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070625,0,-9999,317,172,10,180,140,54,94,1237
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070626,0,-9999,322,206,26,220,220,72,94,1655
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070627,137,-9999,328,200,36,270,270,134,170,1813
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070628,3,-9999,256,178,22,20,360,54,94,1324
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070629,0,-9999,256,150,21,30,30,63,81,1309
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070630,0,-9999,283,117,18,330,30,94,112,1735
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070701,0,-9999,261,122,20,10,10,58,81,1519
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070702,0,-9999,250,100,9,90,150,40,72,1737
GHCND:USW00094815,KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT MI US,20070703,0,-9999,289,167,26,200,210,67,89,1504
