STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070515,0,-9999,-9999,306,56,25,350,350,54,76,1010
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070516,0,-9999,-9999,300,89,31,290,250,76,98,1724
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070517,0,-9999,-9999,278,122,46,220,220,98,125,1706
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070518,0,-9999,-9999,283,50,26,240,230,94,107,2341
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070519,0,-9999,-9999,228,111,61,240,220,112,143,1120
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070520,20,-9999,-9999,189,89,35,320,320,81,98,2211
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070521,10,-9999,-9999,217,78,51,310,310,103,139,2010
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070522,0,-9999,-9999,233,61,22,150,150,58,63,1838
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070523,0,-9999,-9999,267,33,33,230,230,89,107,1509
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070524,0,-9999,-9999,272,94,26,50,60,81,98,2118
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070525,0,-9999,-9999,256,61,34,320,350,63,76,1025
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070526,0,-9999,-9999,300,72,20,90,90,63,76,1326
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070527,0,-9999,-9999,261,106,55,230,220,125,143,1503
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070528,0,-9999,-9999,233,78,43,210,210,94,103,930
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070529,0,-9999,-9999,294,39,38,340,350,72,103,1253
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070530,0,-9999,-9999,311,61,20,340,350,54,63,1436
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070531,0,-9999,-9999,344,83,20,310,320,58,67,2342
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070601,0,-9999,-9999,361,94,19,360,70,40,63,1559
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070602,0,-9999,-9999,372,128,21,200,220,54,63,1945
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,20070603,0,-9999,-9999,378,167,26,240,230,143,183,1917
