STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071225,10,-21,-99,32,330,330,116,130,2146
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071226,0,-32,-188,26,330,330,89,125,36
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071227,0,-60,-182,31,310,310,89,107,1019
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071228,0,-77,-227,20,190,330,94,273,1808
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071229,0,-32,-171,19,330,330,116,125,2310
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071230,0,33,-166,23,310,310,94,116,2111
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20071231,0,-32,-166,32,340,330,112,125,435
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080101,0,-38,-199,29,150,200,54,139,2024
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080102,0,-16,-171,22,150,40,54,94,944
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080103,0,-5,-160,13,200,200,107,130,36
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080104,0,72,-66,17,210,110,54,72,2353
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080105,0,106,0,47,220,220,143,183,1129
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080106,46,61,-27,37,220,220,130,165,1349
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080107,13,-16,-116,15,150,130,58,58,2350
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080108,0,-21,-166,22,120,120,54,63,2027
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080109,3,-10,-77,13,320,320,40,45,1618
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080110,0,-21,-127,13,160,160,45,58,851
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080111,0,-5,-138,14,120,120,40,45,611
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080112,0,17,-121,17,330,210,116,250,2236
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080113,0,-5,-143,22,160,160,54,58,125
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080114,0,0,-149,28,330,330,125,130,2154
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080115,0,-10,-143,26,280,290,98,125,2032
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080116,0,-71,-171,22,330,200,107,157,1857
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080117,0,-71,-205,17,330,330,107,116,218
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080118,0,-49,-188,22,200,200,134,157,1855
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080119,0,-16,-188,21,320,320,130,134,632
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080120,0,28,-143,22,90,80,89,116,2133
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080121,0,33,-88,46,200,220,125,170,852
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080122,0,39,-110,20,330,330,103,130,2216
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080123,0,22,-116,26,150,150,54,58,2153
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080124,0,44,-82,24,90,350,107,165,517
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080125,5,61,-88,21,250,290,67,94,43
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080126,0,61,-110,23,160,130,45,54,1936
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080127,0,39,-105,28,340,100,134,161,1302
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080128,18,50,-66,78,220,200,157,219,102
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080129,0,-16,-149,25,290,290,72,89,2356
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080130,0,-16,-121,31,320,330,112,143,1351
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080131,0,-27,-166,26,140,140,54,58,843
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080201,0,0,-99,13,80,80,72,89,123
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080202,0,-5,-105,13,190,190,36,40,243
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080203,0,33,-121,47,110,110,134,174,928
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080204,10,28,-49,24,220,220,89,116,33
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080205,0,-21,-143,23,280,260,63,89,737
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080206,0,-10,-188,29,330,340,112,125,609
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080207,0,-16,-171,15,330,330,116,125,542
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080208,5,39,-132,19,130,120,72,81,326
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080209,0,67,-121,17,330,150,112,130,718
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080210,0,61,-110,16,150,150,54,54,2317
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080211,0,56,-77,17,320,310,45,58,1241
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080212,0,67,-88,20,150,150,45,54,2245
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080214,8,61,-55,30,200,210,107,139,635
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080215,3,6,-110,13,160,330,45,58,1258
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080216,0,44,-32,19,280,280,58,72,1920
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080217,0,22,-66,31,300,310,107,134,1406
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080218,0,56,-99,19,140,150,45,54,2244
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080219,0,78,-82,22,160,330,63,125,437
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080220,0,50,-49,13,250,320,40,58,424
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080221,5,56,-16,12,300,300,58,63,1215
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080222,0,83,-16,15,30,20,40,54,1357
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080223,3,83,-5,17,300,170,58,67,1329
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080224,0,100,-5,41,260,260,139,183,2145
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080225,0,78,-5,21,290,10,58,94,2359
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080226,0,89,-21,20,140,140,54,58,2352
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080227,0,117,-43,22,140,140,58,67,4
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080228,0,133,-16,22,150,140,58,63,2152
GHCND:USW00093013,MONTROSE REGIONAL AIRPORT CO US,20080229,0,156,-27,23,90,90,58,76,943
