STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,PGTM
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070722,0,-9999,-9999,222,139,30,270,240,67,98,1622
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070723,0,-9999,-9999,228,161,36,260,240,67,94,1821
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070724,0,-9999,-9999,178,144,37,240,230,63,89,1652
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070725,0,-9999,-9999,183,139,37,250,240,63,98,449
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070726,0,-9999,-9999,172,133,33,250,240,63,81,1208
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070727,0,-9999,-9999,189,128,25,280,290,67,81,1421
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070728,0,-9999,-9999,194,117,25,260,230,63,76,1710
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070729,0,-9999,-9999,189,133,36,230,270,63,72,1507
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070730,0,-9999,-9999,183,122,26,290,290,58,76,1326
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070731,0,-9999,-9999,183,122,29,220,270,63,81,1445
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070801,0,-9999,-9999,200,128,21,240,250,63,76,1609
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070802,0,-9999,-9999,206,133,22,320,310,58,72,1627
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070803,0,-9999,-9999,206,122,17,230,230,67,76,1604
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070804,0,-9999,-9999,189,94,24,220,200,58,81,1322
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070805,0,-9999,-9999,200,128,32,250,260,72,89,1513
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070806,0,-9999,-9999,200,139,31,280,280,72,94,1357
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070807,0,-9999,-9999,200,122,31,270,270,67,94,1533
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070808,0,-9999,-9999,194,128,30,280,270,72,89,1509
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070809,0,-9999,-9999,183,128,26,300,220,67,89,454
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070810,0,-9999,-9999,194,122,26,280,270,67,81,1344
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070811,0,-9999,-9999,189,139,34,240,230,72,98,1502
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070812,0,-9999,-9999,194,122,30,250,260,67,94,1731
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070813,0,-9999,-9999,211,106,28,280,290,67,81,1117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070814,0,-9999,-9999,200,128,30,250,250,67,81,1521
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070815,0,-9999,-9999,211,128,31,220,240,67,103,1500
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070816,0,-9999,-9999,217,122,22,260,270,58,103,1512
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070817,0,-9999,-9999,206,106,26,300,260,58,76,1622
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070818,0,-9999,-9999,217,128,28,230,240,63,103,1606
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070819,0,-9999,-9999,222,111,21,270,270,58,81,1512
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070820,0,-9999,-9999,228,139,22,220,290,58,76,1230
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070821,0,-9999,-9999,222,139,34,240,250,63,81,1756
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070822,0,-9999,-9999,222,144,37,220,220,67,89,1729
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070823,0,-9999,-9999,217,144,41,220,220,89,112,1413
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070824,0,-9999,-9999,228,133,22,220,230,58,76,1655
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070825,0,-9999,-9999,222,128,28,220,220,81,103,1508
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070826,0,-9999,-9999,217,161,24,240,220,72,98,1634
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070827,0,-9999,-9999,222,150,21,220,220,54,67,1309
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070828,0,-9999,-9999,239,139,13,30,360,40,63,1434
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070829,0,-9999,-9999,261,139,13,330,330,45,58,1416
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070830,0,-9999,-9999,250,144,12,320,320,40,58,1408
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070831,0,-9999,-9999,222,150,17,320,340,45,63,1212
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070901,0,-9999,-9999,256,144,13,240,230,54,67,1644
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070902,0,-9999,-9999,250,128,22,240,280,54,67,1519
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070903,0,-9999,-9999,222,122,22,230,240,67,94,1613
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,20070904,0,-9999,-9999,228,150,28,250,240,67,94,1407
